SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,1800 S,Columbiana,AL,35051,114500,3,2.0,,,392040,1970,0,,98,Active,,,,2016-03-08,134500,,,http://www.redfin.com/AL/Columbiana/1800-Alabama-Ave-35051/home/102272450,Greater Alabama MLS,736010,RE/MAX Realty Brokers,N,Y,33.1486385939634,-86.5352337062359,false
MLS Listing,Vacant Land,1960 #1,Columbiana,AL,35051,46800,,,Columbiana/Westover/Wilsonville,,522720,,0,,145,Active,,,,,46800,,,http://www.redfin.com/AL/Columbiana/1960-E-1st-St-35051/unit-1/home/101762837,Greater Alabama MLS,728682,RE/MAX Southern Homes-280,N,Y,33.1469573974609,-86.5600814819336,false
MLS Listing,Vacant Land,No Address Provided,Shelby,AL,35143,554000,,,Lay Lake,,4965840,,0,,145,Active,,,,,554000,,,http://www.redfin.com/AL/Shelby/Unknown-35143/unit-114ACRES/home/101763125,Greater Alabama MLS,579636,Weaver Land & Realty Inc.,N,Y,33.095618,-86.535466,false
MLS Listing,Vacant Land,No Address Provided,Shelby,AL,35143,289000,,,Lay Lake,,1219680,,0,,145,Active,,,,,289000,,,http://www.redfin.com/AL/Shelby/Unknown-35143/unit-28-ACRES/home/101765843,Greater Alabama MLS,547376,Weaver Land & Realty Inc.,N,Y,33.095618,-86.535466,false
MLS Listing,Vacant Land,210 Driftwood Ln #210,Sylacauga,AL,35151,29900,,,TalladegaCounty,,322779,,0,,145,Active,,,,,29900,,,http://www.redfin.com/AL/Sylacauga/210-Driftwood-Ln-35151/unit-210/home/101764160,Greater Alabama MLS,723242,RealtySouth-Inverness Office,N,Y,33.1079597473145,-86.5945205688477,false
MLS Listing,Mobile/Manufactured Home,337 Fernbrook Ave,Shelby,AL,35143,94900,3,2.0,Saffords Shelby,,43560,2005,0,,19,Active,,,,,94900,2008-05-27,5000.0,http://www.redfin.com/AL/Shelby/337-Fernbrook-Ln-35143/home/80739574,Greater Alabama MLS,742539,"Hope Realty, LLC",N,Y,33.107096,-86.5810116,false
MLS Listing,Mobile/Manufactured Home,4887,Shelby,AL,35143,94900,3,2.0,Saffords Shelby,,43560,2005,0,,8,Active,,,,,94900,,,http://www.redfin.com/AL/Shelby/4887-35143/home/104203706,Greater Alabama MLS,743704,"Hope Realty, LLC",N,Y,33.1048328429461,-86.5845816582441,false
MLS Listing,Vacant Land,123 Caldwell Mill Rd #0,Shelby,AL,35242,160000,,,,,110642,,0,,145,Active,,,,,160000,,,http://www.redfin.com/AL/Shelby/123-Caldwell-Mill-Rd-35242/unit-0/home/101765368,Greater Alabama MLS,509855,Shader Realty,N,Y,33.112999,-86.5836105,false
MLS Listing,Single Family Residential,130,Shelby,AL,35143,39900,3,2.0,,,46173,1987,0,,14,Active,,,,,39900,,,http://www.redfin.com/AL/Shelby/130-Shelby-Motel-Rd-35143/home/104051572,Greater Alabama MLS,743075,RE/MAX Southern Homes-280,N,Y,33.1113713,-86.5953045,true

